Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Credit_Card,Num_of_Loan,Num_of_Delayed_Payment,Outstanding_Debt,Credit_History_Age,Payment_of_Min_Amount,Monthly_Balance,Credit_Score
46,Doctor,89057.64,7318.47,3,2,20,600.66,33 Years and 0 Months,No,385.4954297,Standard
47,Doctor,89057.64,7318.47,3,2,20,600.66,33 Years and 4 Months,No,736.2427467,Standard
24,Doctor,17366.08,1365.173333,6,1,12,133.38,18 Years and 9 Months,Yes,335.1315517,Standard
24,Doctor,17366.08,1365.173333,6,1,12,133.38,18 Years and 10 Months,NM,298.723207,Standard
24,Doctor,17366.08,1365.173333,6,1,12,133.38,19 Years and 0 Months,Yes,320.2833652,Standard
24,Doctor,17366.08,1365.173333,6,1,9,133.38,NA,Yes,280.2219952,Standard
24,Doctor,17366.08,1365.173333,6,1,12,133.38,19 Years and 2 Months,Yes,352.3334252,Standard
24,Doctor,17366.08,1365.173333,6,1,12,133.38,19 Years and 3 Months,Yes,334.013094,Standard
24,Doctor,17366.08,1365.173333,6,1,12,133.38,19 Years and 4 Months,Yes,297.2263165,Standard
26,Manager,13461.25,1276.770833,3,3,19,1361.06,18 Years and 11 Months,No,301.2997613,Standard
26,Manager,13461.25,1276.770833,3,3,16,1361.06,19 Years and 1 Months,No,328.458831,Standard
26,Manager,13461.25,1276.770833,3,3,19,1361.06,19 Years and 2 Months,No,261.8297403,Standard
26,Manager,13461.25,1276.770833,3,3,19,1361.06,19 Years and 3 Months,No,333.3757669,Standard
18,Musician,24675.86,2126.321667,4,1,8,370.2,28 Years and 9 Months,No,345.6540661,Good
18,Musician,24675.86,2126.321667,4,1,9,370.2,NA,No,269.3313363,Standard
18,Musician,24675.86,2126.321667,4,1,7,370.2,NA,No,236.9605334,Standard
44,Manager,19418.475,1359.20625,4,0,3,851.53,25 Years and 8 Months,No,337.9489419,Good
44,Manager,19418.475,1359.20625,4,0,0,851.53,25 Years and 9 Months,No,307.6216274,Good
44,Manager,19418.475,1359.20625,4,0,0,851.53,25 Years and 11 Months,No,366.018031,Standard
44,Manager,19418.475,1359.20625,4,0,0,851.53,26 Years and 0 Months,No,259.5729636,Standard
44,Manager,19418.475,1359.20625,4,0,2,851.53,26 Years and 2 Months,No,302.2944607,Standard
44,Manager,19418.475,1359.20625,4,0,0,851.53,26 Years and 3 Months,No,287.9175433,Good
19,Scientist,15991.02,1375.585,10,8,19,4667.33,8 Years and 10 Months,Yes,221.4237622,Poor
20,Scientist,15991.02,1375.585,10,8,19,4667.33,8 Years and 11 Months,NM,201.9422382,Standard
20,Scientist,15629722,1375.585,10,8,18,4667.33,9 Years and 1 Months,Yes,208.9532261,Poor
20,Scientist,15991.02,1375.585,10,8,19,4667.33,9 Years and 3 Months,NM,291.6195725,Poor
20,Scientist,15991.02,1375.585,10,8,19,4667.33,9 Years and 4 Months,Yes,250.249861,Poor
46,Journalist,22159.95,1739.6625,6,0,17,271.3,21 Years and 1 Months,Yes,400.4841263,Standard
46,Journalist,6262195,1739.6625,6,0,17,271.3,21 Years and 4 Months,Yes,332.7362466,Standard
46,Journalist,22159.95,1739.6625,6,0,17,271.3,21 Years and 5 Months,NM,400.0419883,Standard
47,Journalist,22159.95,1739.6625,6,0,17,271.3,21 Years and 6 Months,Yes,379.7233632,Standard
47,Journalist,22159.95,1739.6625,6,0,17,271.3,21 Years and 7 Months,Yes,371.0756771,Good
47,Journalist,22159.95,1739.6625,6,0,17,271.3,21 Years and 8 Months,Yes,369.7526649,Standard
51,Mechanic,72740.96,6307.746667,4,4,20,724.81,18 Years and 11 Months,NM,573.2763097,Standard
52,Mechanic,72740.96,6307.746667,4,4,20,724.81,19 Years and 3 Months,Yes,470.5653049,Good
52,Mechanic,72740.96,6307.746667,4,4,18,724.81,19 Years and 5 Months,Yes,629.7519123,Good
52,Mechanic,72740.96,6307.746667,4,4,20,724.81,19 Years and 6 Months,Yes,661.1769628,Standard
21,Writer,47686.05,3963.8375,3,7,10,1176.39,NA,Yes,262.3533313,Standard
22,Writer,47686.05,3963.8375,3,7,8,1176.39,14 Years and 9 Months,Yes,268.1358921,Standard
22,Writer,47686.05,3963.8375,3,7,6,1176.39,14 Years and 11 Months,Yes,39.81572394,Standard
22,Writer,47686.05,3963.8375,3,7,7,1176.39,NA,Yes,295.4944164,Standard
22,Writer,47686.05,3963.8375,3,7,11,1176.39,15 Years and 2 Months,Yes,271.3576399,Standard
21,Doctor,95529.28,8151.773333,6,6,16,283.39,16 Years and 2 Months,Yes,63.38575734,Standard
21,Doctor,95529.28,8151.773333,6,6,19,283.39,16 Years and 3 Months,Yes,657.5749638,Standard
22,Doctor,95529.28,8151.773333,6,6,19,283.39,16 Years and 9 Months,Yes,256.7203146,Standard
46,Journalist,135049.84,11162.15333,5,0,6,850.02,31 Years and 8 Months,NM,1136.282216,Standard
46,Journalist,135049.84,11162.15333,5,0,8,850.02,31 Years and 9 Months,No,1052.127131,Standard
46,Journalist,135049.84,11162.15333,5,0,3,850.02,31 Years and 10 Months,NM,1087.607192,Standard
46,Journalist,135049.84,11162.15333,5,0,6,850.02,31 Years and 11 Months,No,1139.955857,Standard
46,Journalist,135049.84,11162.15333,5,0,3,850.02,32 Years and 0 Months,No,316.7332448,Standard
46,Journalist,135049.84,11162.15333,5,0,6,850.02,32 Years and 1 Months,No,1220.456174,Standard
44,Doctor,38899.92,3459.66,2,4,6,1460.16,25 Years and 3 Months,No,451.8260693,Standard
44,Doctor,38899.92,3459.66,2,4,3,1460.16,25 Years and 5 Months,No,110.2319447,Good
44,Doctor,38899.92,3459.66,2,4,6,1460.16,25 Years and 7 Months,No,420.8821239,Good
44,Doctor,38899.92,3459.66,2,4,6,1460.16,NA,No,96.72871278,Good
45,Doctor,46390.56,3851.88,5,5,15,3766.41,4 Years and 11 Months,Yes,416.6250956,Poor
45,Doctor,46390.56,3851.88,5,5,12,3766.41,5 Years and 0 Months,NM,405.7043298,Poor
45,Doctor,46390.56,3851.88,5,5,15,3766.41,5 Years and 3 Months,Yes,456.106418,Poor
45,Doctor,46390.56,3851.88,5,5,15,3766.41,5 Years and 5 Months,Yes,411.1661357,Poor
46,Doctor,46390.56,3851.88,5,5,17,3766.41,5 Years and 6 Months,NM,490.6249445,Poor
29,Entrepreneur,7315.235,379.6029167,9,4,17,2399.88,17 Years and 7 Months,Yes,267.566036,Poor
29,Entrepreneur,7315.235,379.6029167,9,4,17,2399.88,17 Years and 8 Months,Yes,286.7491207,Poor
29,Entrepreneur,6791745,379.6029167,9,4,16,2399.88,18 Years and 0 Months,Yes,272.9623768,Standard
29,Entrepreneur,7315.235,379.6029167,9,4,19,2399.88,18 Years and 1 Months,Yes,280.0588736,Standard
18,Scientist,75857.6,6596.466667,5,9,20,4673.3,3 Years and 10 Months,Yes,336.491133,Poor
52,Developer,35532.88,2874.073333,6,2,18,448.66,22 Years and 10 Months,NM,467.1555528,Good
52,Developer,35532.88,2874.073333,6,2,15,448.66,NA,NM,412.1462351,Good
52,Developer,35532.88,2874.073333,6,2,15,448.66,23 Years and 2 Months,NM,192.2072765,Standard
52,Developer,35532.88,2874.073333,6,2,15,448.66,23 Years and 3 Months,No,364.9447664,Standard
52,Developer,35532.88,2874.073333,6,2,15,448.66,23 Years and 4 Months,No,395.1129001,Good
52,Developer,35532.88,2874.073333,6,2,15,448.66,23 Years and 5 Months,No,281.8869338,Good
39,Media_Manager,116184.44,9454.036667,7,1,0,804.9,15 Years and 3 Months,No,921.8249641,Poor
39,Media_Manager,116184.44,9454.036667,7,1,0,804.9,15 Years and 7 Months,No,465.3635593,Standard
33,Accountant,10702.83,1108.9025,5,6,10,140.29,13 Years and 7 Months,Yes,259.8380672,Standard
34,Accountant,10702.83,1108.9025,5,6,9,140.29,13 Years and 9 Months,Yes,279.4203335,Standard
34,Accountant,10702.83,1108.9025,5,6,13,140.29,13 Years and 10 Months,Yes,207.1210519,Poor
34,Accountant,10702.83,1108.9025,5,6,10,140.29,13 Years and 11 Months,Yes,297.495803,Poor
34,Accountant,10702.83,1108.9025,5,6,10,140.29,14 Years and 1 Months,Yes,238.1633138,Poor
40,Media_Manager,97351.8,7912.65,5,1,9,1055.95,32 Years and 5 Months,Yes,486.2312408,Standard
40,Media_Manager,97351.8,7912.65,5,1,9,1055.95,32 Years and 6 Months,Yes,827.5420138,Standard
41,Media_Manager,97351.8,7912.65,5,1,10,1055.95,32 Years and 9 Months,Yes,270.1160494,Standard
25,Architect,41754.92,3679.576667,9,5,15,1479.37,12 Years and 5 Months,Yes,438.4569837,Poor
25,Architect,41754.92,3679.576667,9,5,18,1479.37,NA,NM,412.3256847,Standard
25,Architect,41754.92,3679.576667,9,5,15,1479.37,NA,Yes,122.5268718,Poor
25,Architect,41754.92,3679.576667,9,5,15,1479.37,12 Years and 10 Months,Yes,373.9977941,Poor
40,Scientist,71746.68,6107.89,3,3,18,2052.59,5 Years and 4 Months,Yes,565.2603795,Standard
40,Scientist,71746.68,6107.89,3,3,18,2052.59,5 Years and 6 Months,Yes,428.5957322,Standard
40,Scientist,71746.68,6107.89,3,3,18,2052.59,5 Years and 8 Months,Yes,671.8750734,Standard
40,Scientist,71746.68,6107.89,3,3,18,2052.59,5 Years and 9 Months,Yes,625.6134491,Standard
48,Developer,101671.76,8340.646667,5,4,18,673.24,19 Years and 1 Months,No,713.9462437,Standard
48,Developer,101671.76,8340.646667,5,4,17,673.24,19 Years and 2 Months,No,630.5644812,Standard
48,Developer,101671.76,8340.646667,5,4,18,673.24,19 Years and 6 Months,No,646.642917,Standard
48,Developer,101671.76,8340.646667,5,4,18,673.24,19 Years and 7 Months,No,604.1083679,Standard
48,Developer,101671.76,8340.646667,5,4,18,673.24,19 Years and 8 Months,No,469.2336482,Standard
31,Scientist,73937.62,5980.468333,6,4,6,1349.16,20 Years and 2 Months,No,289.9688874,Standard
31,Scientist,73937.62,5980.468333,6,4,5,1349.16,NA,No,521.5714698,Standard
34,Writer,57107.44,4629.953333,7,4,12,2112.32,8 Years and 3 Months,Yes,475.646224,Poor
34,Writer,57107.44,4629.953333,7,4,11,2112.32,8 Years and 4 Months,Yes,466.1620602,Poor
35,Writer,57107.44,4629.953333,7,4,13,2112.32,NA,Yes,435.9527725,Poor
35,Writer,57107.44,4629.953333,7,4,12,2112.32,8 Years and 8 Months,Yes,366.9264207,Poor
32,Mechanic,7326.605,739.5504167,9,4,15,2576.28,6 Years and 0 Months,Yes,268.0950786,Poor
32,Mechanic,7326.605,739.5504167,9,4,15,2576.28,6 Years and 1 Months,NM,315.0140096,Poor
32,Mechanic,7326.605,739.5504167,9,4,17,2576.28,6 Years and 3 Months,Yes,314.6868644,Poor
32,Mechanic,7326.605,739.5504167,9,4,17,2576.28,6 Years and 5 Months,Yes,311.0497523,Poor
55,Architect,32073.31,2533.775833,5,2,9,1194.93,22 Years and 4 Months,Yes,419.4957902,Standard
55,Architect,32073.31,2533.775833,5,2,5,1194.93,22 Years and 5 Months,Yes,173.7976274,Standard
55,Architect,32073.31,2533.775833,5,2,10,1194.93,22 Years and 7 Months,Yes,283.3495766,Standard
56,Architect,32073.31,2533.775833,5,2,8,1194.93,22 Years and 8 Months,Yes,338.7580275,Standard
56,Architect,32073.31,2533.775833,5,2,11,1194.93,NA,Yes,423.9853782,Standard
56,Architect,32073.31,2533.775833,5,2,8,1194.93,22 Years and 11 Months,Yes,357.3752338,Standard
54,Scientist,16620.755,1476.062917,3,2,11,9.55,NA,No,226.0801427,Standard
54,Scientist,16620.755,1476.062917,3,2,11,9.55,20 Years and 6 Months,No,231.001428,Standard
54,Scientist,16620.755,1476.062917,3,2,11,9.55,20 Years and 8 Months,No,338.8489755,Standard
54,Scientist,16620.755,1476.062917,3,2,8,9.55,20 Years and 9 Months,No,221.0258037,Standard
55,Scientist,16620.755,1476.062917,3,2,11,9.55,20 Years and 11 Months,No,358.1569257,Standard
55,Scientist,16620.755,1476.062917,3,2,11,9.55,21 Years and 0 Months,No,306.7591028,Standard
32,Doctor,50109.76,4354.813333,3,1,19,893.62,16 Years and 1 Months,No,549.9938827,Good
32,Doctor,50109.76,4354.813333,3,1,20,893.62,16 Years and 2 Months,No,579.9418958,Good
32,Doctor,50109.76,4354.813333,3,1,19,893.62,16 Years and 4 Months,No,615.7470772,Standard
32,Doctor,50109.76,4354.813333,3,1,18,893.62,16 Years and 5 Months,NM,344.0938213,Good
33,Doctor,50109.76,4354.813333,3,1,19,893.62,16 Years and 6 Months,No,612.4135521,Standard
54,Lawyer,87078.93,7554.5775,6,1,12,635.84,22 Years and 8 Months,Yes,797.7608375,Standard
54,Lawyer,87078.93,7554.5775,6,1,9,635.84,22 Years and 9 Months,Yes,289.7154307,Standard
55,Lawyer,87078.93,7554.5775,6,1,11,635.84,22 Years and 11 Months,Yes,793.545763,Good
55,Lawyer,87078.93,7554.5775,6,1,15,635.84,NA,Yes,266.4849126,Good
55,Lawyer,87078.93,7554.5775,6,1,12,635.84,23 Years and 1 Months,Yes,555.0383665,Good
55,Lawyer,87078.93,7554.5775,6,1,11,635.84,23 Years and 2 Months,Yes,896.5652547,Standard
44,Engineer,38666.02,3070.168333,6,1,17,1216,30 Years and 11 Months,No,310.5959861,Standard
44,Engineer,38666.02,3070.168333,6,1,17,1216,31 Years and 2 Months,No,445.1715079,Standard
44,Engineer,38666.02,3070.168333,6,1,17,1216,31 Years and 4 Months,No,433.8980222,Standard
44,Engineer,38666.02,3070.168333,6,1,17,1216,31 Years and 6 Months,No,253.3567654,Standard
42,Engineer,17086.73,1157.894167,5,3,11,2548.19,NA,Yes,303.5508164,Poor
43,Engineer,17086.73,1157.894167,5,3,11,2548.19,10 Years and 11 Months,Yes,280.8939195,Poor
43,Engineer,17086.73,1157.894167,5,3,11,2548.19,11 Years and 0 Months,NM,230.6737053,Poor
43,Engineer,17086.73,1157.894167,5,3,11,2548.19,NA,Yes,257.0222762,Poor
23,Journalist,17810.5,1200.208333,7,1,18,1163.48,32 Years and 5 Months,No,338.3888451,Good
23,Journalist,17810.5,1200.208333,7,1,16,1163.48,32 Years and 6 Months,NM,325.9369954,Good
23,Journalist,17810.5,1200.208333,7,1,17,1163.48,32 Years and 8 Months,NM,337.0882226,Standard
24,Journalist,17810.5,1200.208333,7,1,16,1163.48,32 Years and 11 Months,No,351.0083181,Good
32,Doctor,33775.16,2995.596667,10,6,19,2618.21,11 Years and 4 Months,Yes,217.4300545,Standard
32,Doctor,33775.16,2800.004795,10,6,18,2618.21,11 Years and 9 Months,Yes,369.9051536,Standard
31,Engineer,28562.06,2610.171667,5,9,19,3623.97,9 Years and 7 Months,Yes,157.3392266,Standard
31,Engineer,28562.06,2610.171667,5,9,16,3623.97,9 Years and 8 Months,Yes,248.4883103,Standard
31,Engineer,28562.06,2610.171667,5,9,17,3623.97,9 Years and 9 Months,Yes,68.00959404,Standard
31,Engineer,28562.06,2610.171667,5,9,16,3623.97,9 Years and 11 Months,Yes,217.5782456,Standard
31,Engineer,28562.06,2610.171667,5,9,16,3623.97,10 Years and 0 Months,Yes,235.0262486,Standard
31,Engineer,28562.06,2610.171667,5,9,19,3623.97,10 Years and 1 Months,Yes,261.4775173,Standard
31,Engineer,28562.06,2610.171667,5,9,16,3623.97,10 Years and 2 Months,Yes,205.9608904,Standard
51,Accountant,36850.65,3266.8875,3,3,15,420.06,25 Years and 7 Months,Yes,467.7813192,Standard
51,Accountant,36850.65,3266.8875,3,3,16,420.06,25 Years and 8 Months,Yes,460.3419609,Standard
51,Accountant,36850.65,3266.8875,3,3,16,420.06,25 Years and 9 Months,NM,372.4433231,Standard
51,Accountant,36850.65,3266.8875,3,3,16,420.06,26 Years and 0 Months,Yes,479.8370298,Good
51,Accountant,36850.65,3266.8875,3,3,14,420.06,26 Years and 2 Months,Yes,412.9864339,Standard
20,Architect,18120.72,1322.06,4,3,10,2434.15,NA,Yes,343.0773041,Standard
22,Engineer,89291.91,7740.9925,7,0,17,1166.88,NA,Yes,819.3947273,Standard
22,Engineer,89291.91,7740.9925,7,0,17,1166.88,26 Years and 11 Months,Yes,591.3873898,Standard
22,Engineer,89291.91,7740.9925,7,0,17,1166.88,27 Years and 0 Months,Yes,774.1321757,Standard
22,Engineer,89291.91,7740.9925,7,0,17,1166.88,27 Years and 1 Months,Yes,732.3557117,Standard
22,Engineer,89291.91,7740.9925,7,0,17,1166.88,NA,Yes,562.6068194,Standard
40,Musician,70154.85,5696.2375,5,2,8,487.42,NA,NM,665.2250718,Standard
41,Musician,70154.85,5696.2375,5,2,8,487.42,20 Years and 11 Months,Yes,599.3940352,Standard
41,Musician,70154.85,5696.2375,5,2,5,487.42,21 Years and 2 Months,Yes,523.0578425,Good
43,Engineer,15835.495,1107.624583,4,3,20,16.42,27 Years and 4 Months,No,255.3754467,Standard
43,Engineer,15835.495,1107.624583,4,3,20,16.42,27 Years and 5 Months,No,280.9325685,Good
44,Engineer,15835.495,1107.624583,4,3,19,16.42,27 Years and 6 Months,No,287.9599641,Good
44,Engineer,15835.495,1107.624583,4,3,20,16.42,27 Years and 7 Months,No,284.0575006,Good
44,Engineer,15835.495,1107.624583,4,3,20,16.42,27 Years and 9 Months,No,309.5825504,Good
44,Engineer,15835.495,1107.624583,4,3,20,16.42,27 Years and 10 Months,No,288.7636811,Good
44,Engineer,15835.495,1107.624583,4,3,20,16.42,NA,No,321.9923387,Good
48,Teacher,35917.16,3168.096667,5,1,6,1271.82,23 Years and 5 Months,NM,309.3798245,Standard
48,Teacher,35917.16,3168.096667,5,1,8,1271.82,23 Years and 6 Months,No,474.8247009,Standard
48,Teacher,35917.16,3168.096667,5,1,11,1271.82,23 Years and 9 Months,No,498.7156166,Standard
55,Engineer,143239.84,12020.65333,1,2,0,1118.15,32 Years and 5 Months,No,226.316083,Good
55,Engineer,143239.84,12020.65333,1,2,0,1118.15,32 Years and 6 Months,No,862.0276237,Good
55,Engineer,143239.84,12020.65333,1,2,0,1118.15,32 Years and 7 Months,No,1100.165202,Standard
55,Engineer,88363.86,7123.655,3,2,1,1405.42,28 Years and 8 Months,No,734.7719787,Good
55,Engineer,88363.86,7123.655,3,2,2,1405.42,28 Years and 11 Months,NM,741.5055758,Good
38,Journalist,28771.76,2497.646667,7,8,14,4044.13,1 Years and 7 Months,Yes,333.8713443,Standard
38,Journalist,28771.76,2497.646667,7,8,15,4044.13,1 Years and 8 Months,Yes,126.3445308,Standard
38,Journalist,28771.76,2497.646667,7,8,15,4044.13,NA,NM,303.4524143,Standard
38,Journalist,28771.76,2497.646667,7,8,15,4044.13,2 Years and 0 Months,Yes,120.3978471,Standard
44,Accountant,88245.74,7424.811667,5,1,11,1454.59,30 Years and 3 Months,No,857.7149965,Good
44,Accountant,88245.74,7424.811667,5,1,12,1454.59,30 Years and 6 Months,No,754.0280747,Good
44,Accountant,88245.74,7424.811667,5,1,9,1454.59,30 Years and 7 Months,No,546.9234817,Good
44,Accountant,88245.74,7424.811667,5,1,9,1454.59,30 Years and 8 Months,NM,693.0697031,Good
39,Manager,56313.96,4860.83,5,2,11,1333.22,27 Years and 5 Months,No,553.8705103,Good
39,Manager,56313.96,4860.83,5,2,7,1333.22,27 Years and 6 Months,No,470.5027715,Good
40,Manager,56313.96,4860.83,5,2,10,1333.22,27 Years and 10 Months,No,419.2818008,Good
40,Manager,56313.96,4860.83,5,2,9,1333.22,28 Years and 0 Months,No,604.5938667,Standard
23,Lawyer,31707.73,2386.310833,7,2,20,526.48,19 Years and 11 Months,Yes,380.7358393,Standard
24,Lawyer,31707.73,2386.310833,7,2,19,526.48,20 Years and 1 Months,Yes,401.2976206,Standard
24,Lawyer,31707.73,2386.310833,7,2,19,526.48,20 Years and 2 Months,Yes,422.229111,Standard
42,Teacher,78658.16,6390.846667,3,1,8,195.21,16 Years and 2 Months,No,781.1878872,Good
42,Teacher,78658.16,6390.846667,3,1,8,195.21,16 Years and 4 Months,No,770.9232314,Good
42,Teacher,78658.16,6390.846667,3,1,8,195.21,16 Years and 5 Months,No,603.1439412,Good
42,Teacher,78658.16,6390.846667,3,1,7,195.21,16 Years and 7 Months,NM,232.0711849,Standard
42,Teacher,78658.16,6390.846667,3,1,8,195.21,16 Years and 9 Months,No,641.0564838,Good
33,Engineer,112812.24,9417.02,5,0,9,506.96,29 Years and 1 Months,No,911.5221857,Poor
34,Engineer,112812.24,9417.02,5,0,9,506.96,NA,NM,690.4128524,Poor
34,Engineer,112812.24,9417.02,5,0,8,506.96,29 Years and 7 Months,No,942.5826329,Poor
24,Scientist,73300.88,6140.406667,7,2,19,355.75,30 Years and 5 Months,No,642.0538213,Standard
24,Scientist,73300.88,6140.406667,7,2,18,355.75,30 Years and 11 Months,No,483.4077855,Standard
24,Scientist,73300.88,6140.406667,7,2,19,355.75,31 Years and 0 Months,No,306.8686235,Standard
32,Engineer,17434.78,1214.898333,6,7,20,2765.76,14 Years and 0 Months,NM,205.0847783,Poor
32,Engineer,17434.78,1214.898333,6,7,20,2765.76,14 Years and 2 Months,Yes,241.214268,Poor
32,Engineer,17434.78,1214.898333,6,7,20,2765.76,14 Years and 3 Months,Yes,276.3942332,Poor
32,Engineer,17434.78,1214.898333,6,7,19,2765.76,14 Years and 6 Months,Yes,248.5028002,Poor
20,Engineer,115736.92,9541.743333,3,3,12,296.14,24 Years and 3 Months,Yes,644.62081,Standard
20,Engineer,115736.92,9541.743333,3,3,11,296.14,24 Years and 4 Months,Yes,631.5870031,Standard
20,Engineer,115736.92,9541.743333,3,3,11,296.14,24 Years and 8 Months,Yes,839.9628193,Standard
20,Engineer,115736.92,9541.743333,3,3,11,296.14,24 Years and 9 Months,Yes,408.3724069,Good
42,Manager,30984.66,2547.055,6,0,15,473.86,26 Years and 4 Months,No,412.8023437,Standard
42,Manager,30984.66,2547.055,6,0,18,473.86,26 Years and 5 Months,No,439.9948417,Standard
42,Manager,30984.66,2547.055,6,0,15,473.86,26 Years and 6 Months,No,388.6318636,Poor
39,Lawyer,67791.98,5474.331667,3,4,11,957.88,21 Years and 3 Months,NM,304.2348531,Standard
39,Lawyer,67791.98,5474.331667,3,4,11,957.88,21 Years and 4 Months,No,385.9507142,Standard
39,Lawyer,67791.98,5474.331667,3,4,14,957.88,21 Years and 8 Months,No,251.0152937,Good
31,Manager,50253,4356.75,4,1,17,1017.21,17 Years and 8 Months,Yes,473.8955776,Standard
32,Manager,50253,4356.75,4,1,19,1017.21,17 Years and 9 Months,Yes,281.1931973,Standard
32,Manager,50253,4356.75,4,1,19,1017.21,17 Years and 10 Months,Yes,554.3347741,Poor
32,Manager,50253,4356.75,4,1,19,1017.21,NA,Yes,190.5508165,Poor
34,Doctor,32753.05,2833.420833,7,4,3,1300.3,30 Years and 0 Months,NM,129.3702691,Good
34,Doctor,32753.05,2833.420833,7,4,3,1300.3,30 Years and 1 Months,No,369.6880911,Good
34,Doctor,32753.05,2833.420833,7,4,5,1300.3,30 Years and 2 Months,No,352.5524891,Good
34,Doctor,32753.05,2833.420833,7,4,3,1300.3,30 Years and 5 Months,No,309.7052995,Standard
24,Media_Manager,16618.17,1628.8475,9,2,16,1467.27,19 Years and 9 Months,Yes,321.1124288,Poor
24,Media_Manager,16618.17,1628.8475,9,2,16,1467.27,19 Years and 10 Months,Yes,371.2009882,Poor
24,Media_Manager,16618.17,1628.8475,9,2,16,1467.27,19 Years and 11 Months,NM,339.1194161,Poor
25,Media_Manager,16618.17,1628.8475,9,2,13,1467.27,20 Years and 1 Months,Yes,321.6579017,Poor
25,Media_Manager,16618.17,1628.8475,9,2,16,1467.27,20 Years and 2 Months,Yes,273.328327,Poor
37,Entrepreneur,99664.98,8482.415,5,1,12,702.98,NA,NM,837.6097189,Good
37,Entrepreneur,99664.98,8482.415,5,1,15,702.98,29 Years and 10 Months,NM,918.4124159,Good
37,Entrepreneur,99664.98,8482.415,5,1,15,702.98,29 Years and 11 Months,No,470.354943,Good
38,Entrepreneur,99664.98,8482.415,4,1,15,702.98,30 Years and 2 Months,No,612.6450601,Good
38,Entrepreneur,99664.98,8482.415,4,1,15,702.98,30 Years and 4 Months,No,825.5801437,Good
39,Mechanic,18322.56,1796.88,5,9,20,4763.02,13 Years and 9 Months,Yes,256.1935393,Poor
39,Mechanic,18322.56,1796.88,5,9,20,4763.02,14 Years and 1 Months,Yes,295.1568377,Poor
39,Mechanic,18322.56,1796.88,5,9,20,4763.02,NA,Yes,303.7567598,Poor
46,Media_Manager,14707.375,1198.614583,1,0,0,516.4,15 Years and 9 Months,No,339.3465776,Good
46,Media_Manager,14707.375,1198.614583,1,0,0,516.4,15 Years and 10 Months,No,335.4132617,Good
46,Media_Manager,14707.375,1198.614583,1,0,0,516.4,16 Years and 1 Months,No,321.2559901,Standard
47,Media_Manager,14707.375,1198.614583,1,0,0,516.4,16 Years and 4 Months,No,317.4419181,Standard
45,Engineer,60226.16,5127.846667,4,0,9,873.05,20 Years and 2 Months,No,701.9471016,Standard
45,Engineer,60226.16,5127.846667,4,0,12,873.05,20 Years and 9 Months,No,664.0767115,Standard
45,Manager,72604.48,5951.373333,4,3,17,1469.47,14 Years and 9 Months,Yes,497.1195066,Poor
45,Manager,72604.48,5951.373333,4,3,16,1469.47,15 Years and 0 Months,Yes,601.553185,Standard
45,Manager,72604.48,5951.373333,4,3,17,1469.47,15 Years and 1 Months,Yes,563.3810256,Poor
46,Manager,72604.48,5951.373333,4,3,17,1469.47,15 Years and 3 Months,Yes,594.9246356,Poor
46,Manager,72604.48,5951.373333,4,3,17,1469.47,15 Years and 4 Months,Yes,511.1635183,Standard
55,Writer,21989.265,1835.43875,5,0,8,128.7,16 Years and 10 Months,No,407.9036364,Good
55,Writer,21989.265,1835.43875,5,0,6,128.7,17 Years and 2 Months,No,344.5897308,Good
55,Writer,21989.265,1835.43875,5,0,6,128.7,17 Years and 4 Months,No,310.6057128,Standard
55,Writer,39244.26,3079.355,5,4,5,106.28,30 Years and 10 Months,No,364.1813103,Poor
55,Writer,39244.26,3079.355,5,4,5,106.28,31 Years and 2 Months,No,322.0718084,Poor
55,Writer,39244.26,3079.355,5,4,5,106.28,31 Years and 5 Months,No,328.1572623,Standard
49,Engineer,21905.095,1787.424583,4,1,0,306.88,31 Years and 7 Months,No,232.7424071,Good
49,Engineer,21905.095,1787.424583,4,1,5,306.88,31 Years and 9 Months,No,304.345911,Good
50,Engineer,21905.095,1787.424583,4,1,3,306.88,NA,No,342.3814558,Good
50,Engineer,21905.095,1787.424583,4,1,5,306.88,32 Years and 2 Months,No,320.7951813,Good
25,Teacher,17337.8,1674.816667,5,6,16,1260.81,18 Years and 10 Months,Yes,294.1198264,Poor
25,Teacher,17337.8,1674.816667,5,6,16,1260.81,18 Years and 11 Months,Yes,301.296002,Poor
25,Teacher,17337.8,1674.816667,5,6,16,1260.81,19 Years and 0 Months,NM,273.7924135,Poor
25,Teacher,17337.8,1674.816667,5,6,16,1260.81,19 Years and 2 Months,Yes,266.5457016,Standard
25,Teacher,17337.8,1674.816667,5,6,16,1260.81,19 Years and 3 Months,Yes,211.1785071,Poor
25,Teacher,17337.8,1674.816667,5,6,18,1260.81,19 Years and 4 Months,Yes,153.4004088,Poor
25,Teacher,17337.8,1674.816667,5,6,16,1260.81,19 Years and 5 Months,Yes,231.6408833,Poor
42,Developer,38643.04,3506.253333,3,3,10,581.74,27 Years and 7 Months,No,446.4086331,Good
42,Developer,38643.04,3506.253333,3,3,10,581.74,27 Years and 9 Months,No,396.9681508,Good
42,Developer,38643.04,3506.253333,3,3,10,581.74,NA,No,397.3478458,Good
42,Developer,38643.04,3506.253333,3,3,7,581.74,28 Years and 1 Months,No,425.6099748,Good
42,Developer,38643.04,3506.253333,3,3,10,581.74,28 Years and 2 Months,NM,143.0402172,Good
